,target
1_1,-8.0
1_2,-8.0
1_3,-8.0
1_4,-8.0
1_5,-8.0
2_1,-8.0
2_2,-8.0
2_3,-8.0
2_4,-8.0
2_5,-8.0
3_1,0.8728660333402819
3_2,0.810718228081724
3_3,0.8731157883685906
3_4,0.47572753396417944
3_5,0.9272237474041648
4_1,0.8728849515411177
4_2,0.9008947844280867
4_3,0.9008947844280867
4_4,0.8429029356212866
4_5,1.1281379180019788
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,-8.0
6_2,-8.0
6_3,-8.0
6_4,-8.0
6_5,-8.0
7_1,-0.26600744491799405
7_2,-0.8842129766715059
7_3,-0.42029446111616575
7_4,-0.6729147184014592
7_5,-0.4522320620309866
8_1,-8.0
8_2,-8.0
8_3,-8.0
8_4,-8.0
8_5,-8.0
9_1,-8.0
9_2,-8.0
9_3,-8.0
9_4,0.29345530867056574
9_5,-8.0
10_1,-8.0
10_2,-8.0
10_3,-8.0
10_4,-5.482487406983559
10_5,-8.0
11_1,-4.046349016262976
11_2,-7.313810765755976
11_3,-6.633763876281707
11_4,-6.495393229358046
11_5,-6.5189875790434275
12_1,-2.6466983391752317
12_2,-8.0
12_3,-0.08431081052615474
12_4,-8.0
12_5,-7.615288257061717
13_1,-4.63235060999192
13_2,-5.6159962413307305
13_3,-4.446420357568186
13_4,-4.83528290608155
13_5,-5.415957270111646
14_1,-8.0
14_2,-8.0
14_3,-8.0
14_4,-7.97061622231479
14_5,-8.0
15_1,0.8435545764418932
15_2,0.7759560936299599
15_3,0.5998652010773151
15_4,1.0585021887668673
15_5,0.9008947844280867
16_1,-0.06587604159045772
16_2,-0.3395010817036557
16_3,-1.2225629808729752
16_4,0.2947477678449131
16_5,0.7514489884486583
17_1,-1.5933535760308555
17_2,-4.271373144794824
17_3,-1.477715658026555
17_4,-1.0363797640586545
17_5,-4.20688042684464
18_1,-1.1752396070426494
18_2,-1.1816137621919243
18_3,-0.44965710776662865
18_4,-0.5863633375902431
18_5,-0.6291208279195957
19_1,0.0626107660754033
19_2,0.005677759246533198
19_3,0.13775444402927356
19_4,0.018963522378213974
19_5,0.20805284819996397
20_1,0.21965479621278594
20_2,0.14044079311335783
20_3,0.19300432327642336
20_4,0.20383418789346666
20_5,0.27788206360179313
21_1,0.09525848089621204
21_2,0.39321952549488626
21_3,0.287295615467661
21_4,0.036479765567779626
21_5,0.036479765567779626
22_1,0.4589847206386469
22_2,-0.1599837163842051
22_3,0.29114650837485184
22_4,-0.46101371160878024
22_5,0.8616317245484426
23_1,0.321300522925168
23_2,0.2191164825315347
23_3,0.26742432180436665
23_4,0.3421175886563459
23_5,0.35113247306142076
24_1,1.2626735465052017
24_2,1.0832548018846384
24_3,1.0154859369307951
24_4,1.2709494134907033
24_5,1.1352886414246124
