,conf,dim,budget,test_mse
0,524,5,250,0.2397367720945173
1,524,5,500,0.27472841718456986
2,524,5,1500,0.41919437028264817
3,524,5,2500,0.30968953730030374
4,524,5,5000,0.2988611215314484
5,524,5,7500,0.2938673908482157
6,524,30,1500,0.13480946454530057
7,524,30,3000,0.14146502826456858
8,524,30,9000,0.15456796569226666
9,524,30,15000,0.14316082832749172
10,524,30,30000,0.14136770937409085
11,524,30,45000,0.2242790850085626
