,conf,dim,budget,test_mse
0,283,5,250,0.505890527326344
1,283,5,500,0.390704661136242
2,283,5,1500,1.3876631435270235
3,283,5,2500,1.6645188858819
4,283,5,5000,2.5205841546989887
5,283,5,7500,3.926979689277556
6,283,30,1500,0.1864881121588157
7,283,30,3000,0.17276264632360278
8,283,30,9000,0.1967578918317544
9,283,30,15000,0.15600141075097812
10,283,30,30000,0.29157578609939067
11,283,30,45000,0.3207287498358002
