,conf,dim,budget,test_mse
0,22,5,250,0.2226476523442127
1,22,5,500,0.2598448649045923
2,22,5,1500,0.38211218117511714
3,22,5,2500,0.3462664125038294
4,22,5,5000,0.2463959321512747
5,22,5,7500,0.4137764029496299
6,22,30,1500,0.12337922361578983
7,22,30,3000,0.1367160390337284
8,22,30,9000,0.14913765256356046
9,22,30,15000,0.20092978832015831
10,22,30,30000,0.19310115522141916
11,22,30,45000,0.19253504280143924
