,conf,dim,budget,test_mse
0,262,5,250,0.21927461648859756
1,262,5,500,0.41220607467012893
2,262,5,1500,0.19451412289463743
3,262,5,2500,0.2486947065932859
4,262,5,5000,0.3272378427395668
5,262,5,7500,0.5770019111117255
6,262,30,1500,0.14333415272751546
7,262,30,3000,0.18251051758421263
8,262,30,9000,0.13401988850049418
9,262,30,15000,0.1779707789350417
10,262,30,30000,0.19616472456910958
11,262,30,45000,0.18943405464871915
