,conf,dim,budget,test_mse
0,379,5,250,0.39882780388233496
1,379,5,500,0.35785622036747267
2,379,5,1500,1.497362174802538
3,379,5,2500,1.0069120956437572
4,379,5,5000,3.8332864564689566
5,379,5,7500,4.116508671420919
6,379,30,1500,0.16048892837546141
7,379,30,3000,0.1720439383128915
8,379,30,9000,0.16242698039521736
9,379,30,15000,0.14857281594202645
10,379,30,30000,0.2798416417752966
11,379,30,45000,0.5406737209197253
