,conf,dim,budget,test_mse
0,426,5,250,0.26504122685733017
1,426,5,500,0.2400515394585891
2,426,5,1500,0.39561820072246284
3,426,5,2500,0.3924310246152444
4,426,5,5000,0.3256221075838173
5,426,5,7500,0.3130782651332894
6,426,30,1500,0.11336222040585517
7,426,30,3000,0.11926755008617995
8,426,30,9000,0.14390338358238425
9,426,30,15000,0.13041818005035033
10,426,30,30000,0.19456184806914228
11,426,30,45000,0.14558993589658398
