,conf,dim,budget,test_mse
0,82,5,250,0.2900664851581456
1,82,5,500,0.9440220143201185
2,82,5,1500,0.3924641009679113
3,82,5,2500,0.2893621257693176
4,82,5,5000,0.3119254617516886
5,82,5,7500,0.2681040567956715
6,82,30,1500,0.11282276477654034
7,82,30,3000,0.1270550306137471
8,82,30,9000,0.17651850230368887
9,82,30,15000,0.1393836236382178
10,82,30,30000,0.16506871636792425
11,82,30,45000,0.19547126457052758
