,conf,dim,budget,test_mse
0,85,5,250,0.41879540835286466
1,85,5,500,0.36311427248890904
2,85,5,1500,0.9790456258112409
3,85,5,2500,2.938931344835131
4,85,5,5000,3.3782050777910753
5,85,5,7500,4.435463203163115
6,85,30,1500,0.18775653081200963
7,85,30,3000,0.1859280276844315
8,85,30,9000,0.2359357867066217
9,85,30,15000,0.20283555642906598
10,85,30,30000,0.599833105554222
11,85,30,45000,1.6029845867170878
