,conf,dim,budget,test_mse
0,458,5,250,0.19971025738740758
1,458,5,500,0.2315894945002311
2,458,5,1500,0.34017786203428474
3,458,5,2500,0.28789351864485974
4,458,5,5000,0.3196371755208248
5,458,5,7500,0.40489504015551525
6,458,30,1500,0.1627645170970056
7,458,30,3000,0.15803488074799635
8,458,30,9000,0.15655712305912625
9,458,30,15000,0.17593448823965202
10,458,30,30000,0.3501859008979901
11,458,30,45000,0.5270001905231438
