,conf,dim,budget,test_mse
0,207,5,250,0.21457486225413946
1,207,5,500,0.8972318620689986
2,207,5,1500,0.873457592887625
3,207,5,2500,0.8725138302916591
4,207,5,5000,1.3158932129630665
5,207,5,7500,1.3216520407602688
6,207,30,1500,0.12301199545541312
7,207,30,3000,0.1867551011933521
8,207,30,9000,0.1583379657922395
9,207,30,15000,0.16346938076580156
10,207,30,30000,0.15409194385953304
11,207,30,45000,0.15617925576764938
