,conf,dim,budget,test_mse
0,199,5,250,0.3893064817864408
1,199,5,500,0.44190470073168
2,199,5,1500,1.6808540528345577
3,199,5,2500,1.7033333904366497
4,199,5,5000,4.589061038278552
5,199,5,7500,5.311106180147663
6,199,30,1500,0.18317606867978814
7,199,30,3000,0.2377673366125463
8,199,30,9000,0.22682385390173382
9,199,30,15000,0.25270790075596905
10,199,30,30000,0.2874527780067426
11,199,30,45000,0.25469577421958034
