,diff_mean_02,diff_mean_05,diff_mean_10,diff_mean_25,diff_median_02,diff_median_05,diff_median_10,diff_median_25,dist_ratio.coeff_var,eps.max,eps.ratio,eps.s,expl_var.cor_init,expl_var.cor_x,expl_var.cov_init,expl_var.cov_x,expl_var_PC1.cor_init,expl_var_PC1.cor_x,expl_var_PC1.cov_init,expl_var_PC1.cov_x,h.max,kurtosis,lin_simple.adj_r2,lin_simple.coef.max,lin_simple.coef.max_by_min,lin_simple.coef.min,lin_simple.intercept,lin_w_interact.adj_r2,m0,nb_fitness.cor,nn_nb.cor,nn_nb.mean_ratio,nn_nb.sd_ratio,number_of_peaks,quad_simple.adj_r2,quad_simple.cond,quad_w_interact.adj_r2,ratio_mean_02,ratio_mean_05,ratio_mean_10,ratio_mean_25,ratio_median_02,ratio_median_05,ratio_median_10,ratio_median_25,skewness
best-500d,3.0,22.0,16.0,3.0,1.0,64.0,115.0,90.0,78.0,2.0,0.0,10.0,7.0,0.0,5.0,15.0,10.0,15.0,28.0,71.0,76.0,17.0,90.0,79.0,85.0,85.0,49.0,43.0,36.0,32.0,14.0,81.0,38.0,64.0,22.0,9.0,7.0,3.0,13.0,2.0,5.0,5.0,30.0,0.0,0.0,0.0
None-500d,0.0,12.0,20.0,5.0,5.0,76.0,112.0,92.0,93.0,3.0,3.0,7.0,7.0,0.0,7.0,14.0,21.0,10.0,30.0,59.0,74.0,18.0,105.0,67.0,72.0,85.0,49.0,47.0,33.0,34.0,9.0,75.0,29.0,74.0,18.0,4.0,5.0,6.0,18.0,8.0,4.0,6.0,24.0,0.0,0.0,0.0
rand-300d,1.0,11.0,9.0,2.0,0.0,81.0,128.0,114.0,102.0,2.0,2.0,9.0,14.0,1.0,4.0,17.0,8.0,20.0,38.0,59.0,73.0,27.0,76.0,66.0,93.0,51.0,63.0,32.0,34.0,30.0,4.0,90.0,38.0,84.0,14.0,2.0,0.0,2.0,3.0,2.0,2.0,6.0,26.0,0.0,0.0,0.0
pbest-300d,2.0,10.0,20.0,4.0,4.0,72.0,117.0,117.0,97.0,3.0,0.0,6.0,12.0,0.0,2.0,15.0,14.0,17.0,47.0,52.0,65.0,19.0,85.0,72.0,90.0,65.0,67.0,30.0,31.0,24.0,4.0,85.0,36.0,83.0,18.0,6.0,3.0,3.0,14.0,7.0,4.0,3.0,15.0,0.0,0.0,0.0
best-300d,2.0,12.0,22.0,5.0,0.0,73.0,121.0,108.0,104.0,0.0,1.0,9.0,17.0,1.0,4.0,18.0,18.0,13.0,40.0,65.0,74.0,23.0,83.0,72.0,92.0,64.0,68.0,16.0,34.0,22.0,6.0,86.0,28.0,84.0,17.0,3.0,2.0,1.0,5.0,4.0,2.0,1.0,20.0,0.0,0.0,0.0
None-300d,1.0,12.0,12.0,0.0,4.0,77.0,118.0,95.0,105.0,0.0,0.0,6.0,16.0,1.0,5.0,10.0,14.0,21.0,23.0,52.0,69.0,12.0,104.0,82.0,84.0,80.0,62.0,48.0,34.0,29.0,4.0,81.0,21.0,84.0,14.0,6.0,4.0,1.0,12.0,1.0,3.0,8.0,25.0,0.0,0.0,0.0
rand-100d,2.0,4.0,7.0,1.0,1.0,90.0,139.0,113.0,89.0,1.0,0.0,36.0,27.0,0.0,0.0,33.0,26.0,4.0,21.0,50.0,77.0,1.0,126.0,56.0,51.0,71.0,22.0,73.0,61.0,33.0,1.0,51.0,17.0,74.0,4.0,2.0,1.0,2.0,6.0,3.0,1.0,0.0,63.0,0.0,0.0,0.0
pbest-100d,2.0,6.0,9.0,1.0,4.0,92.0,138.0,116.0,92.0,0.0,1.0,18.0,27.0,0.0,2.0,29.0,20.0,7.0,24.0,53.0,81.0,3.0,127.0,57.0,54.0,54.0,30.0,65.0,42.0,28.0,3.0,58.0,19.0,79.0,9.0,2.0,3.0,1.0,9.0,2.0,3.0,4.0,66.0,0.0,0.0,0.0
best-100d,4.0,5.0,6.0,1.0,2.0,75.0,135.0,106.0,87.0,0.0,1.0,19.0,25.0,0.0,0.0,22.0,25.0,10.0,25.0,43.0,85.0,0.0,124.0,55.0,57.0,67.0,29.0,70.0,45.0,42.0,6.0,66.0,22.0,79.0,14.0,2.0,4.0,4.0,10.0,3.0,2.0,8.0,55.0,0.0,0.0,0.0
None-100d,2.0,1.0,12.0,2.0,3.0,98.0,128.0,112.0,79.0,0.0,0.0,37.0,29.0,0.0,0.0,46.0,33.0,5.0,25.0,51.0,91.0,1.0,123.0,77.0,51.0,53.0,26.0,52.0,44.0,18.0,1.0,46.0,21.0,75.0,9.0,1.0,0.0,2.0,7.0,3.0,0.0,5.0,71.0,0.0,0.0,0.0
rand-50d,1.0,1.0,5.0,4.0,1.0,114.0,132.0,119.0,72.0,0.0,0.0,61.0,20.0,0.0,0.0,50.0,54.0,6.0,14.0,41.0,94.0,3.0,128.0,85.0,48.0,43.0,31.0,47.0,30.0,20.0,2.0,30.0,28.0,57.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0
pbest-50d,5.0,1.0,14.0,2.0,1.0,109.0,133.0,109.0,82.0,0.0,0.0,43.0,11.0,0.0,1.0,36.0,48.0,8.0,24.0,46.0,104.0,0.0,124.0,91.0,41.0,42.0,25.0,40.0,39.0,26.0,6.0,34.0,23.0,61.0,8.0,2.0,1.0,0.0,6.0,0.0,3.0,1.0,90.0,0.0,0.0,0.0
best-50d,2.0,4.0,8.0,0.0,7.0,111.0,132.0,105.0,78.0,2.0,0.0,38.0,10.0,0.0,0.0,32.0,36.0,13.0,30.0,56.0,106.0,0.0,116.0,98.0,47.0,49.0,31.0,37.0,27.0,20.0,5.0,37.0,31.0,53.0,9.0,0.0,4.0,1.0,9.0,3.0,2.0,5.0,86.0,0.0,0.0,0.0
None-50d,2.0,7.0,8.0,4.0,3.0,107.0,121.0,122.0,77.0,0.0,0.0,53.0,21.0,1.0,0.0,55.0,50.0,5.0,18.0,39.0,111.0,2.0,128.0,99.0,28.0,38.0,28.0,36.0,29.0,18.0,4.0,31.0,13.0,69.0,11.0,1.0,2.0,1.0,7.0,3.0,0.0,2.0,86.0,0.0,0.0,0.0
