,diff_mean_02,diff_mean_05,diff_mean_10,diff_mean_25,diff_median_02,diff_median_05,diff_median_10,diff_median_25,dist_ratio.coeff_var,eps.max,eps.ratio,eps.s,expl_var.cor_init,expl_var.cor_x,expl_var.cov_init,expl_var.cov_x,expl_var_PC1.cor_init,expl_var_PC1.cor_x,expl_var_PC1.cov_init,expl_var_PC1.cov_x,h.max,kurtosis,lin_simple.adj_r2,lin_simple.coef.max,lin_simple.coef.max_by_min,lin_simple.coef.min,lin_simple.intercept,lin_w_interact.adj_r2,m0,nb_fitness.cor,nn_nb.cor,nn_nb.mean_ratio,nn_nb.sd_ratio,number_of_peaks,quad_simple.adj_r2,quad_simple.cond,quad_w_interact.adj_r2,ratio_mean_02,ratio_mean_05,ratio_mean_10,ratio_mean_25,ratio_median_02,ratio_median_05,ratio_median_10,ratio_median_25,skewness
True-1500d,33.0,54.0,41.0,60.0,104.0,156.0,246.0,245.0,210.0,40.0,46.0,195.0,148.0,27.0,91.0,146.0,116.0,138.0,212.0,205.0,230.0,185.0,272.0,206.0,218.0,224.0,177.0,179.0,119.0,148.0,157.0,238.0,159.0,259.0,23.0,49.0,38.0,21.0,51.0,36.0,59.0,43.0,156.0,0.0,0.0,0.0
False-1500d,55.0,54.0,34.0,42.0,97.0,109.0,272.0,260.0,173.0,79.0,72.0,167.0,121.0,50.0,163.0,162.0,145.0,160.0,197.0,189.0,228.0,175.0,248.0,235.0,204.0,188.0,144.0,144.0,113.0,116.0,159.0,247.0,160.0,258.0,35.0,37.0,48.0,64.0,46.0,42.0,53.0,60.0,155.0,0.0,0.0,0.0
True-1000d,54.0,56.0,44.0,91.0,121.0,142.0,254.0,240.0,219.0,24.0,34.0,149.0,113.0,18.0,51.0,106.0,95.0,159.0,252.0,223.0,235.0,187.0,276.0,234.0,202.0,248.0,197.0,154.0,138.0,154.0,200.0,213.0,127.0,260.0,27.0,48.0,33.0,47.0,50.0,35.0,68.0,45.0,137.0,0.0,0.0,0.0
False-1000d,60.0,59.0,34.0,44.0,85.0,110.0,269.0,263.0,173.0,75.0,78.0,170.0,139.0,51.0,159.0,145.0,136.0,146.0,184.0,184.0,235.0,178.0,261.0,240.0,216.0,181.0,141.0,149.0,105.0,133.0,156.0,252.0,155.0,256.0,41.0,29.0,47.0,78.0,51.0,40.0,45.0,62.0,145.0,0.0,0.0,0.0
True-500d,33.0,106.0,53.0,143.0,76.0,141.0,248.0,257.0,214.0,21.0,24.0,135.0,108.0,16.0,18.0,125.0,131.0,155.0,275.0,200.0,242.0,133.0,247.0,253.0,168.0,245.0,208.0,184.0,107.0,145.0,201.0,121.0,99.0,262.0,47.0,31.0,35.0,37.0,111.0,45.0,140.0,57.0,163.0,0.0,0.0,0.0
False-500d,50.0,49.0,42.0,34.0,70.0,127.0,275.0,271.0,203.0,49.0,65.0,174.0,144.0,42.0,145.0,163.0,156.0,148.0,185.0,152.0,248.0,183.0,259.0,239.0,208.0,184.0,121.0,164.0,115.0,108.0,166.0,241.0,176.0,250.0,34.0,36.0,67.0,57.0,56.0,40.0,47.0,51.0,166.0,0.0,0.0,0.0
True-300d,59.0,104.0,71.0,144.0,74.0,94.0,252.0,240.0,217.0,25.0,35.0,141.0,115.0,16.0,26.0,137.0,222.0,209.0,283.0,163.0,254.0,69.0,265.0,238.0,117.0,242.0,198.0,137.0,113.0,131.0,232.0,91.0,77.0,209.0,41.0,44.0,42.0,59.0,102.0,50.0,162.0,74.0,186.0,0.0,0.0,0.0
False-300d,61.0,55.0,57.0,50.0,69.0,178.0,267.0,262.0,220.0,36.0,44.0,189.0,163.0,28.0,81.0,162.0,149.0,153.0,199.0,144.0,262.0,170.0,263.0,227.0,180.0,197.0,144.0,195.0,109.0,110.0,166.0,224.0,148.0,257.0,28.0,36.0,53.0,53.0,55.0,64.0,52.0,41.0,159.0,0.0,0.0,0.0
True-100d,54.0,59.0,64.0,72.0,72.0,150.0,256.0,234.0,231.0,36.0,78.0,181.0,133.0,33.0,18.0,136.0,259.0,233.0,286.0,129.0,235.0,20.0,282.0,243.0,103.0,258.0,168.0,162.0,121.0,119.0,243.0,76.0,74.0,215.0,41.0,32.0,47.0,63.0,69.0,57.0,88.0,60.0,270.0,0.0,0.0,0.0
False-100d,29.0,88.0,41.0,100.0,71.0,139.0,256.0,264.0,217.0,12.0,43.0,132.0,106.0,19.0,16.0,134.0,137.0,181.0,283.0,182.0,243.0,173.0,267.0,237.0,166.0,226.0,227.0,181.0,101.0,130.0,227.0,118.0,144.0,256.0,38.0,46.0,36.0,36.0,76.0,47.0,92.0,53.0,190.0,0.0,0.0,0.0
True-50d,28.0,55.0,43.0,48.0,32.0,162.0,270.0,254.0,241.0,28.0,87.0,159.0,167.0,20.0,22.0,141.0,260.0,209.0,288.0,99.0,242.0,9.0,274.0,251.0,102.0,274.0,148.0,200.0,134.0,139.0,215.0,109.0,100.0,233.0,52.0,57.0,62.0,43.0,69.0,48.0,61.0,44.0,281.0,0.0,0.0,0.0
False-50d,54.0,115.0,82.0,123.0,52.0,105.0,245.0,240.0,215.0,30.0,55.0,132.0,132.0,19.0,33.0,136.0,231.0,228.0,282.0,148.0,244.0,61.0,269.0,242.0,95.0,217.0,184.0,156.0,107.0,127.0,256.0,58.0,84.0,209.0,62.0,46.0,42.0,61.0,114.0,56.0,150.0,66.0,197.0,0.0,0.0,0.0
