,conf,dim,budget,test_mse
0,208,5,250,0.4965110996359792
1,208,5,500,1.6267221963102265
2,208,5,1500,4.226874031355771
3,208,5,2500,6.487015735762363
4,208,5,5000,5.800920999731243
5,208,5,7500,6.606959364398176
6,208,30,1500,0.13900182474648984
7,208,30,3000,0.14070499591907346
8,208,30,9000,0.13708962319972826
9,208,30,15000,0.13427371822812145
10,208,30,30000,0.15891121148884202
11,208,30,45000,0.14408020387693793
