,conf,dim,budget,test_mse
0,307,5,250,1.0151381733389333
1,307,5,500,1.1464800569905134
2,307,5,1500,3.6389334112906417
3,307,5,2500,5.160221450420542
4,307,5,5000,5.540068871466844
5,307,5,7500,4.981459450512514
6,307,30,1500,0.13952861071280212
7,307,30,3000,0.21628449079660955
8,307,30,9000,0.709328787872207
9,307,30,15000,0.8662588742140962
10,307,30,30000,1.0202427766368098
11,307,30,45000,1.677775062734407
