,conf,dim,budget,test_mse
0,251,5,250,1.4639516778300818
1,251,5,500,0.5104620848086014
2,251,5,1500,3.299252879154313
3,251,5,2500,6.140165764872779
4,251,5,5000,6.184916405284307
5,251,5,7500,6.176878567995754
6,251,30,1500,0.13490031623674067
7,251,30,3000,0.25676082023977614
8,251,30,9000,0.5361972269944737
9,251,30,15000,1.359704846406243
10,251,30,30000,2.0331664658136637
11,251,30,45000,2.754793073692926
