,conf,dim,budget,test_mse
0,15,5,250,0.35505966465901906
1,15,5,500,0.42587211742593
2,15,5,1500,3.325746384563532
3,15,5,2500,2.9535692281218027
4,15,5,5000,3.5183355655387856
5,15,5,7500,4.037820487356572
6,15,30,1500,0.13354899929592112
7,15,30,3000,0.1458003248963302
8,15,30,9000,1.1868760250585413
9,15,30,15000,0.9629272121331885
10,15,30,30000,1.3148285728365314
11,15,30,45000,1.7911224419772467
