,conf,dim,budget,test_mse
0,264,5,250,1.0463307054338586
1,264,5,500,3.018853738070812
2,264,5,1500,5.562053039151021
3,264,5,2500,5.483090414642144
4,264,5,5000,6.197402216009911
5,264,5,7500,5.806633785542997
6,264,30,1500,0.13522212971566094
7,264,30,3000,0.134415560575534
8,264,30,9000,0.2773629346637637
9,264,30,15000,0.597194710019219
10,264,30,30000,1.0805360313313932
11,264,30,45000,1.460873816253209
