,conf,dim,budget,test_mse
0,20,5,250,0.42021011279927956
1,20,5,500,0.7943056600384997
2,20,5,1500,3.4390973464239507
3,20,5,2500,4.48091617055257
4,20,5,5000,4.803940289950538
5,20,5,7500,4.467284713443812
6,20,30,1500,0.1587789909005009
7,20,30,3000,0.367439298246368
8,20,30,9000,1.544807816102421
9,20,30,15000,1.0651560591880012
10,20,30,30000,1.6601182287029062
11,20,30,45000,1.9556341055149649
