,conf,dim,budget,test_mse
0,40,5,250,1.183766182994783
1,40,5,500,2.274835209525577
2,40,5,1500,5.704182186932309
3,40,5,2500,6.31405166898517
4,40,5,5000,6.531830644901403
5,40,5,7500,6.5185133944966385
6,40,30,1500,0.14505512072062043
7,40,30,3000,0.1667248295162693
8,40,30,9000,0.7930703645940225
9,40,30,15000,1.7825146375460736
10,40,30,30000,2.349430860555583
11,40,30,45000,2.23591215159105
