,conf,dim,budget,test_mse
0,312,5,250,0.2941340977710664
1,312,5,500,1.0776513024014718
2,312,5,1500,1.9128787924195687
3,312,5,2500,1.870780606804765
4,312,5,5000,0.6705760577524191
5,312,5,7500,0.5634853773086734
6,312,30,1500,0.1790232294080862
7,312,30,3000,0.19365791118312545
8,312,30,9000,0.1774548087855386
9,312,30,15000,0.17064036619321388
10,312,30,30000,0.1683047922801383
11,312,30,45000,0.16950438384443475
