,conf,dim,budget,test_mse
0,282,5,250,1.5118993964700407
1,282,5,500,0.46127126162826926
2,282,5,1500,1.944995183372122
3,282,5,2500,2.715662551127825
4,282,5,5000,3.1943426090262674
5,282,5,7500,3.05503536858455
6,282,30,1500,0.15071456429052493
7,282,30,3000,0.33086223945780735
8,282,30,9000,0.8580483247512032
9,282,30,15000,2.3582129321517153
10,282,30,30000,2.149275632623071
11,282,30,45000,1.804954454874715
