,conf,dim,budget,test_mse
0,39,5,250,0.3852287030185933
1,39,5,500,1.159338950972811
2,39,5,1500,5.509750253002663
3,39,5,2500,7.131141753443868
4,39,5,5000,7.073378669280265
5,39,5,7500,6.995854553997789
6,39,30,1500,0.13758821372754532
7,39,30,3000,0.17494072381221612
8,39,30,9000,1.563348921986225
9,39,30,15000,2.136659609200089
10,39,30,30000,2.5266006200561812
11,39,30,45000,2.756739606774973
