,conf,dim,budget,test_mse
0,298,5,250,1.0318736569052955
1,298,5,500,1.120654809124654
2,298,5,1500,1.1785588101325737
3,298,5,2500,1.0720880230349863
4,298,5,5000,0.6388092118485623
5,298,5,7500,0.6255794919796557
6,298,30,1500,0.14475605005475886
7,298,30,3000,0.2011780678183485
8,298,30,9000,0.6135713401623801
9,298,30,15000,0.6117530233740192
10,298,30,30000,0.9027790122975532
11,298,30,45000,1.2810496617026939
