,conf,dim,budget,test_mse
0,128,5,250,0.3192753081498963
1,128,5,500,1.3070816136892205
2,128,5,1500,4.884326483120891
3,128,5,2500,5.71270579527619
4,128,5,5000,5.350071313209575
5,128,5,7500,5.233514574402503
6,128,30,1500,0.14472152196772167
7,128,30,3000,0.3256580447267236
8,128,30,9000,0.804287005834545
9,128,30,15000,1.1436642983692373
10,128,30,30000,1.5573136623609805
11,128,30,45000,1.641128844389155
