,conf,dim,budget,test_mse
0,199,5,250,2.042470618603873
1,199,5,500,3.6261236135918993
2,199,5,1500,7.482895383533067
3,199,5,2500,7.9498752249243925
4,199,5,5000,7.089084751535904
5,199,5,7500,6.378724667363352
6,199,30,1500,0.18924540152246036
7,199,30,3000,0.21411549946510927
8,199,30,9000,0.3942772098813495
9,199,30,15000,1.291814796324814
10,199,30,30000,0.6569838542762947
11,199,30,45000,0.6250437861160167
