,conf,dim,budget,test_mse
0,177,5,250,1.307716621532546
1,177,5,500,0.41560117277842445
2,177,5,1500,2.1970096038967544
3,177,5,2500,5.090679324414223
4,177,5,5000,6.016343461209147
5,177,5,7500,4.592171854320354
6,177,30,1500,0.11637974172590274
7,177,30,3000,0.27414211273845207
8,177,30,9000,0.5287189700088826
9,177,30,15000,1.5968063817285707
10,177,30,30000,1.6648175738827617
11,177,30,45000,2.511649103093525
