,conf,dim,budget,test_mse
0,309,5,250,1.0151381733389333
1,309,5,500,1.1464800569905134
2,309,5,1500,3.7511686319557276
3,309,5,2500,7.455121053211345
4,309,5,5000,6.868958004524449
5,309,5,7500,6.32627143276662
6,309,30,1500,0.13952861071280212
7,309,30,3000,0.21370142628109923
8,309,30,9000,0.6936600333412886
9,309,30,15000,0.9733428116157873
10,309,30,30000,1.047149879250894
11,309,30,45000,1.7181569590539856
