,conf,dim,budget,test_mse
0,6,5,250,0.8740892050257008
1,6,5,500,0.5850283664416918
2,6,5,1500,2.806845679467827
3,6,5,2500,2.9183790754038283
4,6,5,5000,2.986858676567179
5,6,5,7500,3.183855285653361
6,6,30,1500,0.16439072384563372
7,6,30,3000,0.3135395322965727
8,6,30,9000,2.1747800346760413
9,6,30,15000,0.8302735769235909
10,6,30,30000,1.3432565131117347
11,6,30,45000,1.7456090424945725
