,conf,dim,budget,test_mse
0,232,5,250,1.0241823030082138
1,232,5,500,0.5602021995355445
2,232,5,1500,3.7073169948225257
3,232,5,2500,4.590606233053616
4,232,5,5000,4.9676295998849
5,232,5,7500,6.016954295420122
6,232,30,1500,0.12594017014684727
7,232,30,3000,0.3223066290725334
8,232,30,9000,0.8668374101004515
9,232,30,15000,3.5672491187973394
10,232,30,30000,3.6173056077875216
11,232,30,45000,2.846599340674708
