,conf,dim,budget,test_mse
0,221,5,250,1.3993964350827395
1,221,5,500,0.4890868974304673
2,221,5,1500,2.485515067919668
3,221,5,2500,4.5229404527070685
4,221,5,5000,6.068188105792138
5,221,5,7500,6.625337645805554
6,221,30,1500,0.12302364952675107
7,221,30,3000,0.2526909075018036
8,221,30,9000,0.5194504030928415
9,221,30,15000,1.806773503706016
10,221,30,30000,2.184721611148863
11,221,30,45000,2.0717434011772173
