,conf,dim,budget,test_mse
0,64,5,250,0.40199160057152084
1,64,5,500,1.2401421774662873
2,64,5,1500,4.1873079869909855
3,64,5,2500,4.873095298476109
4,64,5,5000,4.102844966944084
5,64,5,7500,4.034809622979229
6,64,30,1500,0.17952436367099603
7,64,30,3000,0.45197692573752
8,64,30,9000,0.7885196622142188
9,64,30,15000,0.7998723720225931
10,64,30,30000,1.3329426805518192
11,64,30,45000,1.7629773502787003
