,conf,dim,budget,test_mse
0,35,5,250,0.46482211254937333
1,35,5,500,0.4198930899517469
2,35,5,1500,2.9721914225751362
3,35,5,2500,3.204286831610289
4,35,5,5000,4.5686209175573484
5,35,5,7500,4.945518529627071
6,35,30,1500,0.13026573143175268
7,35,30,3000,0.16613329130104698
8,35,30,9000,1.9917053710312742
9,35,30,15000,1.8647793465483926
10,35,30,30000,1.7513955612104872
11,35,30,45000,1.8062763718358668
