,conf,dim,budget,test_mse
0,189,5,250,0.30721895322394116
1,189,5,500,1.157594174642907
2,189,5,1500,1.8700924882872427
3,189,5,2500,5.132342684380002
4,189,5,5000,5.446364022644476
5,189,5,7500,5.9535679450152275
6,189,30,1500,0.14127491961851932
7,189,30,3000,0.2704226039581969
8,189,30,9000,0.6278934104356673
9,189,30,15000,1.1841651013963177
10,189,30,30000,1.378710176642146
11,189,30,45000,1.6155972900842877
