,conf,dim,budget,train_r2,test_r2
0,200,5,250,0.9765922467539305,0.8671466227122595
1,200,5,500,0.9834974824562324,0.9284940456581884
2,200,5,1500,0.9889197509485912,0.9429948225752819
3,200,5,2500,0.9884575661448318,0.9462185275377442
4,200,5,5000,0.9758589458452406,0.8659834075352458
5,200,5,7500,0.9602190621027955,0.7517702380954844
6,200,30,1500,0.9932534740930576,0.964996414172077
7,200,30,3000,0.991853169300217,0.9539322471352124
8,200,30,9000,0.9337793880247679,0.8073875735933047
9,200,30,15000,0.9915372037734729,0.9688185428834355
10,200,30,30000,0.9899045871281027,0.9601586864357239
11,200,30,45000,0.9921086270039922,0.9639041506059594
