,conf,dim,budget,train_r2,test_r2
0,311,5,250,0.986377118611087,0.9320162976965252
1,311,5,500,0.98585415567727,0.9306824112939461
2,311,5,1500,0.9729480400568299,0.8394248501245837
3,311,5,2500,0.9539582088094681,0.7555629226790692
4,311,5,5000,0.9387073443387957,0.6759474677211775
5,311,5,7500,0.9263635242233045,0.6189485402383441
6,311,30,1500,0.9959498202911959,0.980099013304153
7,311,30,3000,0.9960032780598758,0.9770758404433776
8,311,30,9000,0.9937036908287059,0.9704997976602762
9,311,30,15000,0.9934882549945321,0.9731305689422024
10,311,30,30000,0.9914678589105952,0.9641046932861075
11,311,30,45000,0.987663498063269,0.9501317780916851
