,conf,dim,budget,train_r2,test_r2
0,411,5,250,0.9871714394407569,0.9372730932050818
1,411,5,500,0.9885051058150504,0.9325032221045747
2,411,5,1500,0.9797216526804451,0.9070120710529397
3,411,5,2500,0.9718439637353635,0.7995499185505903
4,411,5,5000,0.9471714291257676,0.7442546227186964
5,411,5,7500,0.9566570881314623,0.7438698623398204
6,411,30,1500,0.9894830820826088,0.951680451994879
7,411,30,3000,0.9914954588812867,0.9465849421429647
8,411,30,9000,0.9788872844973333,0.873633744245535
9,411,30,15000,0.9920021586627735,0.9645809500309888
10,411,30,30000,0.9929327369489552,0.9675564679013439
11,411,30,45000,0.9888094241645323,0.959081101927822
