,conf,dim,budget,train_r2,test_r2
0,148,5,250,0.9807324936884421,0.8935040980618594
1,148,5,500,0.9798773318237977,0.8697994203814041
2,148,5,1500,0.9868849065424753,0.9313513679390958
3,148,5,2500,0.9887127376453755,0.920313250291527
4,148,5,5000,0.981608314083328,0.9077987612364774
5,148,5,7500,0.9825649157246467,0.9191542198804263
6,148,30,1500,0.9937187211880885,0.9639546473116269
7,148,30,3000,0.9882217827893228,0.9592589458235544
8,148,30,9000,0.9863680648921094,0.9443663826963107
9,148,30,15000,0.9917686494299971,0.9520852708317479
10,148,30,30000,0.9932821467715879,0.9687276248475538
11,148,30,45000,0.9940273789566877,0.9687789489410333
