,conf,dim,budget,train_r2,test_r2
0,176,5,250,0.9860357426737464,0.915925367689278
1,176,5,500,0.9771796788627631,0.8743886813884849
2,176,5,1500,0.9875983859056614,0.9278560063782402
3,176,5,2500,0.9880088192173744,0.930281887111537
4,176,5,5000,0.9869896972945286,0.9296412972026259
5,176,5,7500,0.9897041313750776,0.945776628922194
6,176,30,1500,0.9940543404136377,0.9666285214714904
7,176,30,3000,0.9945200908386068,0.9647349188939669
8,176,30,9000,0.9924557997341115,0.9607116279762365
9,176,30,15000,0.9938698997331923,0.9777386837224482
10,176,30,30000,0.9919079207630748,0.9691529535191256
11,176,30,45000,0.994306658056837,0.9719248044282554
