,conf,dim,budget,train_r2,test_r2
0,59,5,250,0.9883988532227159,0.9267433884696594
1,59,5,500,0.9879396158618039,0.9315967416209961
2,59,5,1500,0.9790698267188848,0.8684869842743506
3,59,5,2500,0.9794622718385005,0.8870468024815166
4,59,5,5000,0.9373330773324746,0.725861508549032
5,59,5,7500,0.9580000056358436,0.7624430308539131
6,59,30,1500,0.9641566489683596,0.8544780247943702
7,59,30,3000,0.9952474890745077,0.9754852922378916
8,59,30,9000,0.994360133126413,0.9708514681860679
9,59,30,15000,0.995443954559569,0.9808862492218353
10,59,30,30000,0.9879460904673231,0.9411490502978438
11,59,30,45000,0.9735680386197055,0.8268020078396191
