,conf,dim,budget,train_r2,test_r2
0,332,5,250,0.9799268214949649,0.8885494156845498
1,332,5,500,0.9865798312648725,0.9038043588334498
2,332,5,1500,0.9897648838809513,0.9281437265606602
3,332,5,2500,0.9898210474990833,0.9367553206980453
4,332,5,5000,0.9780942434119323,0.9279403257855255
5,332,5,7500,0.9798514389456123,0.8995433808111045
6,332,30,1500,0.992803599351207,0.9709245692440179
7,332,30,3000,0.9922411486252672,0.9587804342366291
8,332,30,9000,0.9967665703723206,0.9815045235711842
9,332,30,15000,0.9968953749843898,0.9809599991649571
10,332,30,30000,0.9935326660101993,0.9630495125755256
11,332,30,45000,0.9911996852257184,0.955507331082796
