,conf,dim,budget,train_r2,test_r2
0,14,5,250,0.9763107356362365,0.8863476571631056
1,14,5,500,0.9788577110197721,0.8733752542915696
2,14,5,1500,0.9868738223170267,0.9041223731374501
3,14,5,2500,0.9875841281807158,0.9293599777589602
4,14,5,5000,0.9818809801829899,0.9133839459744278
5,14,5,7500,0.9791647579067669,0.9039605421780224
6,14,30,1500,0.9924986210330349,0.966054487309685
7,14,30,3000,0.9898742808763693,0.9502265508398773
8,14,30,9000,0.9824869614099931,0.9114957323291856
9,14,30,15000,0.9859221535961862,0.9227742985587326
10,14,30,30000,0.9906737094213707,0.9521662944068415
11,14,30,45000,0.9934454507117427,0.9722470941650796
