,conf,dim,budget,train_r2,test_r2
0,394,5,250,0.9788579999221916,0.8814770445033397
1,394,5,500,0.9808485389801801,0.880383861791881
2,394,5,1500,0.9362788013528507,0.5486243590749084
3,394,5,2500,0.9839170743767536,0.9255350780909264
4,394,5,5000,0.9884573743008069,0.9393984981305963
5,394,5,7500,0.9857531769476043,0.932821935029667
6,394,30,1500,0.9923811827900231,0.9655591001785424
7,394,30,3000,0.9939201521220197,0.9632959538347998
8,394,30,9000,0.9935134692122997,0.955808024876813
9,394,30,15000,0.9922140604441593,0.9558693030573024
10,394,30,30000,0.9886093402583758,0.9340705064786082
11,394,30,45000,0.9197342921037601,0.8458211254993943
