,conf,dim,budget,train_r2,test_r2
0,145,5,250,0.9880988945330426,0.9213463337176341
1,145,5,500,0.9887600183567414,0.9402200543517795
2,145,5,1500,0.9721027476685016,0.8381692898342437
3,145,5,2500,0.9694132058071645,0.7619533500083853
4,145,5,5000,0.923522669482006,0.5684466053093595
5,145,5,7500,0.909434646769582,0.4884969298890759
6,145,30,1500,0.9956618651812967,0.9756939292616069
7,145,30,3000,0.9947393859772855,0.9719316379975627
8,145,30,9000,0.992053318607516,0.9631350532889366
9,145,30,15000,0.9889331783388495,0.9406503551059974
10,145,30,30000,0.9733143990085258,0.860713744658175
11,145,30,45000,0.9482261394081617,0.7251935337007651
