,conf,dim,budget,train_r2,test_r2
0,158,5,250,0.9729329251474541,0.8839706979352966
1,158,5,500,0.9807497026401869,0.8761894385384166
2,158,5,1500,0.98411705982866,0.8962028012594615
3,158,5,2500,0.9892001726354712,0.9312652645004202
4,158,5,5000,0.9844599322992151,0.9223566504385017
5,158,5,7500,0.9777106963080007,0.8893363145706281
6,158,30,1500,0.9916957933510272,0.9650665233137892
7,158,30,3000,0.9913679044913153,0.9574067033923799
8,158,30,9000,0.9904947215768004,0.9435255830522398
9,158,30,15000,0.9870819178909833,0.9332678648750956
10,158,30,30000,0.9912411930378913,0.9599237559055103
11,158,30,45000,0.9920552291177749,0.9629477969229285
