,conf,dim,budget,train_r2,test_r2
0,99,5,250,0.9858145975797129,0.9123765319114817
1,99,5,500,0.9857588404943257,0.9107101088436735
2,99,5,1500,0.9447296747371308,0.7810467513710064
3,99,5,2500,0.9322324039867308,0.6384598696437578
4,99,5,5000,0.887500375689152,0.4429703328338162
5,99,5,7500,0.8676670484920093,0.4812004894958505
6,99,30,1500,0.9966346362803293,0.9793424203556542
7,99,30,3000,0.9957104019896004,0.9756530904762636
8,99,30,9000,0.9723137874856969,0.8778338275277949
9,99,30,15000,0.9738696570942798,0.8834284509396664
10,99,30,30000,0.9728987922402906,0.8778890389958836
11,99,30,45000,0.972900827051349,0.876948029769886
