,conf,dim,budget,train_r2,test_r2
0,255,5,250,0.9901413518951158,0.9363400396262472
1,255,5,500,0.9852180248911567,0.9136813330051577
2,255,5,1500,0.9414193550006527,0.6774404068611336
3,255,5,2500,0.9463028374103789,0.685458976773947
4,255,5,5000,0.9504248771266791,0.6708589329066167
5,255,5,7500,0.9454373088800372,0.6438441032173662
6,255,30,1500,0.8725941125106915,0.5092094410958288
7,255,30,3000,0.8605669722411216,0.457635990981138
8,255,30,9000,0.881052435916132,0.4671425428321804
9,255,30,15000,0.891307657809309,0.44995150735342104
10,255,30,30000,0.9212009648200512,0.47292668127320736
11,255,30,45000,0.8786687639714756,0.4951655223526358
