,conf,dim,budget,train_r2,test_r2
0,543,5,250,0.970882712258214,0.8095174260046261
1,543,5,500,0.9179659454257715,0.6569203670232214
2,543,5,1500,0.8894769502344806,0.44939998282398486
3,543,5,2500,0.8405254996206704,0.4896965366319021
4,543,5,5000,0.8612073335720005,0.4286891955982455
5,543,5,7500,0.8406977182868831,0.4599420748391812
6,543,30,1500,0.9845806382757811,0.9152299213541234
7,543,30,3000,0.9884936512793641,0.9259319867827568
8,543,30,9000,0.9911746550671753,0.9595692860537433
9,543,30,15000,0.9877105492243144,0.957458902547053
10,543,30,30000,0.9902034686693446,0.9504202915341884
11,543,30,45000,0.9863150482404179,0.934008976706769
