,conf,dim,budget,train_r2,test_r2
0,310,5,250,0.9038293466789392,0.7266511229203603
1,310,5,500,0.9826381134765805,0.9146165048702762
2,310,5,1500,0.9891607879345751,0.9418605629592991
3,310,5,2500,0.9883640483770482,0.9247011216306029
4,310,5,5000,0.9851695149161687,0.931187703011935
5,310,5,7500,0.9778049789335743,0.871866828641218
6,310,30,1500,0.9889081971461791,0.9589143391957183
7,310,30,3000,0.9925246438556317,0.9592671040393904
8,310,30,9000,0.9952465337826674,0.9796902184552831
9,310,30,15000,0.9947523005171505,0.9776456738791042
10,310,30,30000,0.9939744621128748,0.9730110877556715
11,310,30,45000,0.9940208464974367,0.9718311144630951
