,conf,dim,budget,train_r2,test_r2
0,293,5,250,0.9836044162460945,0.9231382037963998
1,293,5,500,0.9863051033903064,0.9288482833234216
2,293,5,1500,0.9667281457692223,0.8486490080240857
3,293,5,2500,0.9562030942322529,0.7357759944519975
4,293,5,5000,0.9244164904103043,0.6251834636139876
5,293,5,7500,0.9022793752461693,0.5495118262609061
6,293,30,1500,0.9928237610242622,0.9556826349553569
7,293,30,3000,0.9915729879999867,0.9508338435843273
8,293,30,9000,0.9809319047256606,0.9067054363767915
9,293,30,15000,0.9800093445159131,0.9128805335221651
10,293,30,30000,0.9807169774299819,0.9114608373213727
11,293,30,45000,0.9794712917080751,0.9006458284880876
