,conf,dim,budget,train_r2,test_r2
0,121,5,250,0.9847303426573418,0.9343342239966933
1,121,5,500,0.9891526155150985,0.940844534992487
2,121,5,1500,0.9832741970606245,0.916764077523385
3,121,5,2500,0.9721563724273892,0.8611988495759233
4,121,5,5000,0.9368165823620525,0.7529946797204817
5,121,5,7500,0.9478179722878238,0.7352182919373554
6,121,30,1500,0.9935246314881235,0.9736563447092346
7,121,30,3000,0.9957446994587565,0.9758753387690614
8,121,30,9000,0.9886101742565676,0.9591822894987839
9,121,30,15000,0.9874583804534138,0.9558613882189704
10,121,30,30000,0.9867263968035227,0.9354667077959314
11,121,30,45000,0.9755735150825503,0.8948601877743048
