,conf,dim,budget,train_r2,test_r2
0,62,5,250,0.9835382657142923,0.8881154936880069
1,62,5,500,0.9834636051693042,0.8957724401105202
2,62,5,1500,0.9890085077447702,0.922887339940546
3,62,5,2500,0.9851277084284431,0.9367071576691884
4,62,5,5000,0.9843559166742463,0.9233163535152189
5,62,5,7500,0.9773051093935827,0.8913499074904856
6,62,30,1500,0.9913314076959354,0.9642828793654228
7,62,30,3000,0.9906807142104537,0.9717123074758771
8,62,30,9000,0.9881923267684567,0.9453559944589495
9,62,30,15000,0.9879923213636296,0.9423828079250839
10,62,30,30000,0.993795706612004,0.9705021921269733
11,62,30,45000,0.9921044033474014,0.963210446202822
