,conf,dim,budget,train_r2,test_r2
0,336,5,250,0.9764412036808924,0.8898487376316371
1,336,5,500,0.9890723315694633,0.9329393658646582
2,336,5,1500,0.9889228561025742,0.9485406962335491
3,336,5,2500,0.9888892375683584,0.9627784036844916
4,336,5,5000,0.9833520820410062,0.9226408220737478
5,336,5,7500,0.9800941736901783,0.9033075778835226
6,336,30,1500,0.9915394545873788,0.951798453826156
7,336,30,3000,0.9934453752340133,0.9583565523774513
8,336,30,9000,0.9964099369794563,0.9758032181029768
9,336,30,15000,0.9929171652595592,0.9744582898174382
10,336,30,30000,0.9913843668795295,0.962970365247133
11,336,30,45000,0.9915559697332412,0.9663711494404487
