,conf,dim,budget,train_r2,test_r2
0,524,5,250,0.9781521110661906,0.8857930623315836
1,524,5,500,0.9742004344021868,0.8681108871315901
2,524,5,1500,0.9888968619397666,0.9199491330172929
3,524,5,2500,0.9877902711937623,0.9361621953463619
4,524,5,5000,0.9886078713335303,0.9328316368636281
5,524,5,7500,0.9852417337999329,0.9343411242429079
6,524,30,1500,0.9923719304299066,0.9641756166862422
7,524,30,3000,0.9903914979040852,0.9602918505647876
8,524,30,9000,0.9922799601407843,0.9482560032379421
9,524,30,15000,0.9881580268430605,0.9483978101257721
10,524,30,30000,0.9954108980713438,0.9771686242115729
11,524,30,45000,0.990851699726609,0.9615099132099119
