,conf,dim,budget,train_r2,test_r2
0,238,5,250,0.9838462161958887,0.8921947432668276
1,238,5,500,0.9839783964105682,0.9321058055505202
2,238,5,1500,0.987514161699027,0.9186351517360517
3,238,5,2500,0.9884437607056199,0.9398243516605336
4,238,5,5000,0.9880120210127157,0.9322815672361469
5,238,5,7500,0.9829224643011176,0.9080145156266786
6,238,30,1500,0.9935844067244352,0.968480594764778
7,238,30,3000,0.993034063870138,0.9593624743203574
8,238,30,9000,0.9947322638510782,0.976649867509027
9,238,30,15000,0.9965542110041241,0.9799699605211847
10,238,30,30000,0.9944112730343153,0.9740680761432635
11,238,30,45000,0.9943918706922006,0.9712515891114262
