,conf,dim,budget,train_r2,test_r2
0,165,5,250,0.9886395657632958,0.9375234070982597
1,165,5,500,0.9841585912914663,0.8967587957148556
2,165,5,1500,0.9742814943498386,0.8732521772593314
3,165,5,2500,0.9602354136839926,0.7541216032669419
4,165,5,5000,0.9302635034614125,0.6335061548418077
5,165,5,7500,0.9128813239458056,0.5736375683923459
6,165,30,1500,0.9896133634620414,0.9641183191449192
7,165,30,3000,0.9939257380603703,0.9739399446311537
8,165,30,9000,0.9916922108533617,0.9595468092194436
9,165,30,15000,0.9920740071058155,0.967471648384009
10,165,30,30000,0.9798195130528546,0.902610388688965
11,165,30,45000,0.9798021720258354,0.9086018528217595
