,conf,dim,budget,train_r2,test_r2
0,194,5,250,0.9783428003801162,0.875740509327995
1,194,5,500,0.9843854601440842,0.9391738613682685
2,194,5,1500,0.9872239415220841,0.9612628575983277
3,194,5,2500,0.977869857163738,0.9296580747092253
4,194,5,5000,0.9772281520238593,0.8704474543346871
5,194,5,7500,0.918114076560428,0.6951194643175315
6,194,30,1500,0.9913024411592275,0.95346766616585
7,194,30,3000,0.9970288310919528,0.9815782379592992
8,194,30,9000,0.9938174395276433,0.9653040929232747
9,194,30,15000,0.9893620937678052,0.941564326820694
10,194,30,30000,0.9895066888330559,0.9463334162200215
11,194,30,45000,0.9700135238092976,0.7970046491690653
