,conf,dim,budget,train_r2,test_r2
0,436,5,250,0.9795398959964485,0.889002222397791
1,436,5,500,0.980469432729104,0.8824318046137615
2,436,5,1500,0.9882264767121424,0.9325651465653747
3,436,5,2500,0.9852238243492346,0.9403466831240163
4,436,5,5000,0.9774611949815292,0.921436593723256
5,436,5,7500,0.9761976542809669,0.8808839186843598
6,436,30,1500,0.9926537098860463,0.9485710130157328
7,436,30,3000,0.9921273133797015,0.9494726417873022
8,436,30,9000,0.9869982480483224,0.9442600790514828
9,436,30,15000,0.9898834885982735,0.9517241524137431
10,436,30,30000,0.9919605894886242,0.9519874222729842
11,436,30,45000,0.9913087306296446,0.9573713023369544
