,conf,dim,budget,train_r2,test_r2
0,442,5,250,0.9770727990740784,0.8704711331261397
1,442,5,500,0.98016749550527,0.873941923855674
2,442,5,1500,0.9852581962409588,0.9382616780051893
3,442,5,2500,0.9872819974811786,0.9372186460251729
4,442,5,5000,0.9865021166666132,0.9372905596184825
5,442,5,7500,0.9788549728049318,0.8920131033744942
6,442,30,1500,0.9896802259695983,0.9594104881422012
7,442,30,3000,0.9921692821913753,0.9512419925697889
8,442,30,9000,0.9902994618489094,0.931438269566301
9,442,30,15000,0.9894644282320568,0.929749977275716
10,442,30,30000,0.9855652466840763,0.9351013599438662
11,442,30,45000,0.9887920784591909,0.9519191350357753
