,conf,dim,budget,train_r2,test_r2
0,226,5,250,0.9740692616624849,0.8752496515528374
1,226,5,500,0.9883154431359455,0.9374185667359397
2,226,5,1500,0.9888689960590111,0.8961550223052861
3,226,5,2500,0.9889727324169257,0.9464533018843315
4,226,5,5000,0.9818727880157508,0.9241214312736442
5,226,5,7500,0.9809857307493004,0.9148831216970912
6,226,30,1500,0.9913641662848782,0.9626833344186976
7,226,30,3000,0.9894443848265988,0.9493345381279106
8,226,30,9000,0.9356489748833161,0.8334377719253918
9,226,30,15000,0.9946922837547707,0.9783283599277613
10,226,30,30000,0.9937877315508732,0.968535107635776
11,226,30,45000,0.99341486394094,0.9696152253773256
