,conf,dim,budget,train_r2,test_r2
0,223,5,250,0.9878176266175955,0.9130333662591996
1,223,5,500,0.9843958865011411,0.9232473727125644
2,223,5,1500,0.9764466495423342,0.8637883750580228
3,223,5,2500,0.9704139750747203,0.83154836355064
4,223,5,5000,0.9323954706966038,0.6705859992826237
5,223,5,7500,0.9226270478900366,0.590569079613011
6,223,30,1500,0.9878653239879316,0.9640556564403486
7,223,30,3000,0.9959058135761161,0.97598713267632
8,223,30,9000,0.9946047296930786,0.9785513896739995
9,223,30,15000,0.9951557444928879,0.9800019752841784
10,223,30,30000,0.9935363599506329,0.9737826813035708
11,223,30,45000,0.9935536896234367,0.9729717198035575
