,conf,dim,budget,train_r2,test_r2
0,254,5,250,0.984510328628947,0.9103124302913457
1,254,5,500,0.9855537929105551,0.9423896275383278
2,254,5,1500,0.983558419777397,0.9351408679047744
3,254,5,2500,0.9884982609427325,0.9461437913748805
4,254,5,5000,0.9747218354670648,0.8450088503167926
5,254,5,7500,0.9185260727494391,0.6576450389556963
6,254,30,1500,0.9926683477533789,0.9428712143039728
7,254,30,3000,0.988855385512943,0.9421691239952101
8,254,30,9000,0.9929202998936741,0.9661468377530774
9,254,30,15000,0.9914077776487703,0.9504933684304838
10,254,30,30000,0.9927534256026638,0.9677136518315717
11,254,30,45000,0.9898537023806553,0.9650350845105684
