,conf,dim,budget,train_r2,test_r2
0,355,5,250,0.9892677752111162,0.946852744232096
1,355,5,500,0.9823652220106267,0.9116915714973441
2,355,5,1500,0.9740153186401447,0.8284008534812075
3,355,5,2500,0.9698745999747755,0.8474869849791252
4,355,5,5000,0.9565301605228349,0.7681590185813345
5,355,5,7500,0.9526374935267381,0.7505717612243288
6,355,30,1500,0.9906243719634487,0.9650980589198281
7,355,30,3000,0.996014974391332,0.9768625763918438
8,355,30,9000,0.9906357984719525,0.9604955741322565
9,355,30,15000,0.9960820291554118,0.9779281439848809
10,355,30,30000,0.9815845398278371,0.9063012046095789
11,355,30,45000,0.9834692544626064,0.9136977706187691
